Return_ID,Order_ID,SKU_ID,Return_Date,Return_Reason,Refund_Amount,Return_Status
RET201574,ORD1035392,SKU00894,19-03-2025,Quality Issue,521.82,Approved
RET201575,ORD1040527,SKU01140,06-06-2025,Late Delivery,91.41,Approved
RET201576,ORD1076751,SKU00543,03-06-2025,Wrong Item,135.94,Rejected
RET201577,ORD1012284,SKU00193,11-01-2025,Wrong Item,502.02,Approved
RET201578,ORD1018968,SKU00142,04-06-2025,Changed Mind,217.89,Approved
RET201579,ORD1030959,SKU01022,05-05-2025,Quality Issue,390.56,Approved
RET201580,ORD1019806,SKU00706,07-03-2025,Late Delivery,167.85,Approved
RET201581,ORD1004281,SKU01040,17-04-2025,Quality Issue,171.71,Approved
RET201582,ORD1024055,SKU00352,24-05-2025,Changed Mind,193.45,Approved
RET201583,ORD1036454,SKU00894,24-01-2025,Wrong Item,568.6,Approved
RET201584,ORD1057127,SKU00259,12-03-2025,Changed Mind,501.41,Approved
RET201585,ORD1074330,SKU00410,09-06-2025,Quality Issue,882.98,Rejected
RET201586,ORD1008654,SKU00613,22-01-2025,Missing Item,336.75,Approved
RET201587,ORD1004094,SKU00624,26-01-2025,Quality Issue,261.1,Approved
RET201588,ORD1079288,SKU00437,03-09-2025,Missing Item,570.8,Approved
RET201589,ORD1070138,SKU00285,05-04-2025,Quality Issue,59.49,Approved
RET201590,ORD1006559,SKU01042,15-01-2025,Late Delivery,93.84,Approved
RET201591,ORD1019431,SKU00884,14-02-2025,Quality Issue,46.94,Approved
RET201592,ORD1078665,SKU00099,04-06-2025,Damaged,77.85,Approved
RET201593,ORD1051946,SKU00761,16-01-2025,Late Delivery,1049.88,Approved
RET201594,ORD1048647,SKU00773,19-01-2025,Wrong Item,431.34,Approved
RET201595,ORD1065699,SKU00151,08-01-2025,Changed Mind,514.56,Approved
RET201596,ORD1025810,SKU01152,05-06-2025,Missing Item,180.91,Approved
RET201597,ORD1068921,SKU01065,10-02-2025,Late Delivery,453.09,Approved
RET201598,ORD1055145,SKU00532,13-04-2025,Damaged,938.43,Approved
RET201599,ORD1001760,SKU00985,06-05-2025,Damaged,322.77,Approved
RET201600,ORD1021795,SKU00528,13-05-2025,Changed Mind,234.57,Approved
RET201601,ORD1077178,SKU00509,01-07-2025,Missing Item,766.2,Approved
RET201602,ORD1032351,SKU00653,25-03-2025,Damaged,81.07,Approved
RET201603,ORD1056690,SKU00080,17-01-2025,Wrong Item,172.47,Approved
RET201604,ORD1054973,SKU00501,01-04-2025,Changed Mind,536.1,Approved
RET201605,ORD1070497,SKU00310,01-03-2025,Quality Issue,557.68,Approved
RET201606,ORD1055502,SKU00041,13-06-2025,Damaged,820.72,Approved
RET201607,ORD1040072,SKU00465,16-01-2025,Quality Issue,131.8,Approved
RET201608,ORD1078701,SKU00150,16-01-2025,Damaged,232.53,Approved
RET201609,ORD1068757,SKU01121,13-04-2025,Quality Issue,478.04,Approved
RET201610,ORD1076946,SKU01195,02-07-2025,Changed Mind,98.62,Approved
RET201611,ORD1000736,SKU00207,23-06-2025,Late Delivery,86.4,Approved
RET201612,ORD1005022,SKU00099,27-04-2025,Damaged,310.48,Approved
RET201613,ORD1031352,SKU00408,14-06-2025,Changed Mind,100.65,Approved
RET201614,ORD1054016,SKU00422,19-03-2025,Wrong Item,90.53,Approved
RET201615,ORD1056110,SKU00404,18-05-2025,Wrong Item,319.08,Approved
RET201616,ORD1011661,SKU00786,10-04-2025,Damaged,1329.5,Approved
RET201617,ORD1016970,SKU00441,01-02-2025,Late Delivery,180.27,Approved
RET201618,ORD1047970,SKU00019,08-02-2025,Changed Mind,268.37,Approved
RET201619,ORD1074148,SKU01040,24-04-2025,Wrong Item,203.86,Approved
RET201620,ORD1023170,SKU00047,27-03-2025,Changed Mind,194.33,Rejected
RET201621,ORD1021205,SKU00172,02-03-2025,Missing Item,88.75,Approved
RET201622,ORD1068213,SKU00660,18-04-2025,Late Delivery,77.59,Rejected
RET201623,ORD1037574,SKU01033,08-02-2025,Wrong Item,409.32,Approved
RET201624,ORD1000351,SKU00670,18-01-2025,Quality Issue,137.3,Approved
RET201625,ORD1018152,SKU01181,30-03-2025,Missing Item,516.52,Approved
RET201626,ORD1061750,SKU00958,12-05-2025,Late Delivery,419.28,Approved
RET201627,ORD1040481,SKU01153,01-06-2025,Quality Issue,572.41,Rejected
RET201628,ORD1020899,SKU00747,12-02-2025,Quality Issue,84.44,Approved
RET201629,ORD1068056,SKU00191,24-01-2025,Damaged,160.15,Approved
RET201630,ORD1047762,SKU00549,18-02-2025,Quality Issue,285.02,Approved
RET201631,ORD1037754,SKU00816,30-04-2025,Late Delivery,99.26,Approved
RET201632,ORD1007630,SKU00118,03-04-2025,Changed Mind,192.17,Approved
RET201633,ORD1015946,SKU00670,15-05-2025,Changed Mind,109.45,Approved
RET201634,ORD1010808,SKU00405,23-03-2025,Wrong Item,115.43,Approved
RET201635,ORD1008777,SKU01069,17-03-2025,Late Delivery,275.37,Rejected
RET201636,ORD1033505,SKU00128,12-04-2025,Late Delivery,197.89,Approved
RET201637,ORD1073686,SKU00128,28-03-2025,Damaged,169.13,Approved
RET201638,ORD1048021,SKU01143,17-05-2025,Missing Item,518.3,Approved
RET201639,ORD1036252,SKU00188,22-06-2025,Wrong Item,296.33,Approved
RET201640,ORD1003206,SKU00727,06-03-2025,Quality Issue,179.31,Approved
RET201641,ORD1060916,SKU01077,30-05-2025,Quality Issue,256.14,Approved
RET201642,ORD1044015,SKU00228,25-01-2025,Changed Mind,49.55,Approved
RET201643,ORD1017496,SKU00108,17-01-2025,Changed Mind,36.01,Approved
RET201644,ORD1061584,SKU01004,01-04-2025,Missing Item,127.24,Approved
RET201645,ORD1057519,SKU00116,17-01-2025,Missing Item,61.94,Approved
RET201646,ORD1078094,SKU01061,05-05-2025,Late Delivery,460.49,Approved
RET201647,ORD1001629,SKU00459,06-07-2025,Changed Mind,139.63,Approved
RET201648,ORD1009206,SKU00522,08-04-2025,Damaged,589.33,Approved
RET201649,ORD1011931,SKU01084,15-06-2025,Quality Issue,858.44,Approved
RET201650,ORD1024613,SKU00884,06-03-2025,Quality Issue,64.88,Approved
RET201651,ORD1029556,SKU00146,02-06-2025,Wrong Item,488.02,Approved
RET201652,ORD1029085,SKU00220,05-06-2025,Wrong Item,234.59,Approved
RET201653,ORD1046137,SKU00934,24-06-2025,Quality Issue,372.18,Approved
RET201654,ORD1068476,SKU00383,12-03-2025,Wrong Item,317.93,Approved
RET201655,ORD1079847,SKU00505,19-04-2025,Wrong Item,357.51,Approved
RET201656,ORD1008923,SKU00208,16-03-2025,Late Delivery,1060.11,Approved
RET201657,ORD1076709,SKU01132,27-04-2025,Late Delivery,313.77,Approved
RET201658,ORD1039526,SKU00213,27-04-2025,Quality Issue,103.58,Approved
RET201659,ORD1037712,SKU00102,13-07-2025,Wrong Item,73.41,Approved
RET201660,ORD1005404,SKU00713,11-04-2025,Wrong Item,251.52,Approved
RET201661,ORD1049828,SKU00002,05-05-2025,Quality Issue,215.47,Approved
RET201662,ORD1072223,SKU00437,17-03-2025,Late Delivery,981.29,Approved
RET201663,ORD1034837,SKU00141,30-05-2025,Damaged,457.3,Rejected
RET201664,ORD1045249,SKU00168,27-05-2025,Wrong Item,234.01,Approved
RET201665,ORD1001872,SKU01174,06-04-2025,Quality Issue,550.91,Approved
RET201666,ORD1042472,SKU00324,02-05-2025,Damaged,524.48,Rejected
RET201667,ORD1033160,SKU00680,01-04-2025,Late Delivery,1429.65,Approved
RET201668,ORD1011347,SKU00829,07-03-2025,Quality Issue,38.24,Approved
RET201669,ORD1034629,SKU00496,24-05-2025,Quality Issue,82.12,Approved
RET201670,ORD1071449,SKU00845,16-05-2025,Late Delivery,480.51,Approved
RET201671,ORD1045911,SKU00310,15-04-2025,Quality Issue,1203.04,Approved
RET201672,ORD1069140,SKU00268,25-04-2025,Late Delivery,1025.27,Approved
RET201673,ORD1064885,SKU00614,18-06-2025,Missing Item,496.19,Approved
RET201674,ORD1008244,SKU00052,21-04-2025,Quality Issue,149.97,Approved
RET201675,ORD1044551,SKU00074,27-06-2025,Missing Item,364.58,Approved
RET201676,ORD1053610,SKU01113,27-02-2025,Damaged,252.77,Approved
RET201677,ORD1028428,SKU01048,22-05-2025,Missing Item,72.38,Approved
RET201678,ORD1033935,SKU00044,28-01-2025,Quality Issue,555.68,Approved
RET201679,ORD1035502,SKU00879,16-04-2025,Changed Mind,115.19,Rejected
RET201680,ORD1068078,SKU00990,22-06-2025,Unknown,398.3,Approved
RET201681,ORD1032650,SKU00397,18-01-2025,Changed Mind,153.96,Rejected
RET201682,ORD1034485,SKU00621,30-01-2025,Changed Mind,422.87,Approved
RET201683,ORD1050541,SKU00961,22-03-2025,Damaged,186.37,Approved
RET201684,ORD1036673,SKU00434,21-05-2025,Late Delivery,75.2,Approved
RET201685,ORD1001135,SKU00376,05-03-2025,Quality Issue,404.87,Approved
RET201686,ORD1028625,SKU00827,21-06-2025,Late Delivery,238.64,Approved
RET201687,ORD1001142,SKU00944,21-06-2025,Quality Issue,312.09,Approved
RET201688,ORD1054643,SKU00284,26-02-2025,Damaged,269.62,Approved
RET201689,ORD1025919,SKU00004,01-05-2025,Damaged,988.67,Approved
RET201690,ORD1050234,SKU01133,30-01-2025,Late Delivery,296.67,Approved
RET201691,ORD1078109,SKU01048,26-06-2025,Damaged,72.53,Approved
RET201692,ORD1030956,SKU00821,15-01-2025,Damaged,99.2,Approved
RET201693,ORD1044813,SKU00058,19-06-2025,Damaged,282.72,Approved
RET201694,ORD1033440,SKU00583,28-01-2025,Late Delivery,727.2,Approved
RET201695,ORD1033976,SKU00841,18-02-2025,Quality Issue,550.56,Approved
RET201696,ORD1055366,SKU00897,05-04-2025,Late Delivery,103.48,Approved
RET201697,ORD1072698,SKU01137,17-01-2025,Damaged,424.05,Approved
RET201698,ORD1050212,SKU00377,20-04-2025,Quality Issue,708.87,Approved
RET201699,ORD1038393,SKU00509,26-05-2025,Changed Mind,1290.07,Approved
RET201700,ORD1078265,SKU00658,05-06-2025,Wrong Item,481.56,Rejected
RET201701,ORD1019788,SKU00699,31-03-2025,Late Delivery,288.17,Approved
RET201702,ORD1073897,SKU00851,23-02-2025,Missing Item,806.71,Approved
RET201703,ORD1043907,SKU00422,29-03-2025,Changed Mind,62.64,Approved
RET201704,ORD1055136,SKU00169,27-03-2025,Changed Mind,124.5,Approved
RET201705,ORD1078156,SKU00856,06-05-2025,Quality Issue,523.36,Approved
RET201706,ORD1073986,SKU00565,22-06-2025,Quality Issue,458.36,Approved
RET201707,ORD1043576,SKU00670,14-06-2025,Missing Item,139.74,Approved
RET201708,ORD1020440,SKU00622,22-01-2025,Changed Mind,384.98,Rejected
RET201709,ORD1006944,SKU00887,23-06-2025,Late Delivery,98.67,Approved
RET201710,ORD1011847,SKU00773,04-05-2025,Missing Item,346.9,Approved
RET201711,ORD1011419,SKU00719,06-06-2025,Damaged,224.64,Approved
RET201712,ORD1027042,SKU00844,22-01-2025,Quality Issue,171.52,Approved
RET201713,ORD1004451,SKU00715,26-04-2025,Late Delivery,33.89,Approved
RET201714,ORD1005434,SKU00695,15-02-2025,Wrong Item,310,Approved
RET201715,ORD1063300,SKU00274,28-06-2025,Quality Issue,435.98,Approved
RET201716,ORD1069101,SKU01001,20-06-2025,Wrong Item,152.81,Approved
RET201717,ORD1008260,SKU00494,12-07-2025,Late Delivery,89.68,Approved
RET201718,ORD1077098,SKU01028,23-06-2025,Quality Issue,484.48,Approved
RET201719,ORD1071785,SKU01066,14-02-2025,Late Delivery,811.25,Rejected
RET201720,ORD1000304,SKU00024,30-01-2025,Damaged,135.11,Approved
RET201721,ORD1018734,SKU01145,04-07-2025,Wrong Item,400.01,Approved
RET201722,ORD1008088,SKU-65146,01-02-2025,Wrong Item,688.55,Approved
RET201723,ORD1064629,SKU00912,10-06-2025,Missing Item,104.36,Approved
RET201724,ORD1045606,SKU00251,20-01-2025,Late Delivery,189.53,Approved
RET201725,ORD1073170,SKU00251,07-03-2025,Late Delivery,208.93,Approved
RET201726,ORD1061070,SKU00774,24-04-2025,Wrong Item,130.74,Approved
RET201727,ORD1020091,SKU00806,10-06-2025,Late Delivery,822.78,Approved
RET201728,ORD1073120,SKU00014,04-07-2025,Wrong Item,431.75,Approved
RET201729,ORD1062410,SKU00500,25-02-2025,Changed Mind,666.76,Approved
RET201730,ORD1022687,SKU00997,10-06-2025,Missing Item,261.9,Approved
RET201731,ORD1069416,SKU01175,27-06-2025,Changed Mind,727.88,Approved
RET201732,ORD1064709,SKU00437,18-01-2025,Quality Issue,382.01,Approved
RET201733,ORD1027355,SKU00876,19-01-2025,Damaged,466.42,Approved
RET201734,ORD1022064,SKU00083,11-01-2025,Changed Mind,68,Approved
RET201735,ORD1053324,SKU00803,22-06-2025,Quality Issue,486.08,Approved
RET201736,ORD1065561,SKU00633,05-03-2025,Quality Issue,592.16,Approved
RET201737,ORD1079797,SKU00903,30-03-2025,Quality Issue,334.65,Approved
RET201738,ORD1027908,SKU01195,07-05-2025,Missing Item,439.84,Approved
RET201739,ORD1063408,SKU01123,04-03-2025,Unknown,336.43,Approved
RET201740,ORD1047147,SKU01071,20-01-2025,Late Delivery,338.96,Rejected
RET201741,ORD1016912,SKU00258,28-05-2025,Quality Issue,175.03,Approved
RET201742,ORD1074933,SKU00852,02-07-2025,Changed Mind,117.26,Approved
RET201743,ORD1052336,SKU00229,30-04-2025,Late Delivery,715.58,Approved
RET201744,ORD1000419,SKU01146,03-07-2025,Late Delivery,127.84,Approved
RET201745,ORD1046316,SKU01089,10-02-2025,Changed Mind,398.81,Approved
RET201746,ORD1001437,SKU00389,17-02-2025,Damaged,286.44,Approved
RET201747,ORD1026534,SKU00859,23-04-2025,Missing Item,368.89,Approved
RET201748,ORD1066351,SKU00177,20-03-2025,Missing Item,125.7,Approved
RET201749,ORD1071992,SKU01166,28-02-2025,Missing Item,180.69,Approved
RET201750,ORD1058748,SKU00973,21-06-2025,Wrong Item,282.49,Approved
RET201751,ORD1002210,SKU00695,22-05-2025,Changed Mind,443.89,Approved
RET201752,ORD1046664,SKU01179,18-04-2025,Damaged,123.72,Approved
RET201753,ORD1015845,SKU00150,03-02-2025,Changed Mind,104.35,Approved
RET201754,ORD1079769,SKU00058,22-06-2025,Quality Issue,522.84,Approved
RET201755,ORD1043415,SKU00337,16-05-2025,Missing Item,356.41,Approved
RET201756,ORD1070308,SKU00347,09-07-2025,Late Delivery,1222.33,Approved
RET201757,ORD1054684,SKU00056,17-06-2025,Late Delivery,433.23,Approved
RET201758,ORD1028329,SKU01167,04-03-2025,Wrong Item,66.57,Approved
RET201759,ORD1079533,SKU00807,12-04-2025,Damaged,239.34,Approved
RET201760,ORD1028470,SKU00930,02-02-2025,Late Delivery,543.37,Approved
RET201761,ORD1038473,SKU00907,13-04-2025,Late Delivery,438.49,Approved
RET201762,ORD1024209,SKU00639,08-06-2025,Damaged,694.99,Approved
RET201763,ORD1005119,SKU00356,17-02-2025,Changed Mind,449.54,Approved
RET201764,ORD1020042,SKU00564,26-04-2025,Quality Issue,109.03,Approved
RET201765,ORD1079172,SKU00853,05-03-2025,Missing Item,412.86,Rejected
RET201766,ORD1042894,SKU01079,10-01-2025,Late Delivery,210.75,Rejected
RET201767,ORD1070268,SKU00973,21-01-2025,Changed Mind,268.1,Rejected
RET201768,ORD1061535,SKU00880,06-02-2025,Quality Issue,202.61,Approved
RET201769,ORD1060556,SKU00786,05-06-2025,Late Delivery,531.09,Approved
RET201770,ORD1037086,SKU00912,13-02-2025,Quality Issue,187.05,Approved
RET201771,ORD1032163,SKU00135,31-05-2025,Quality Issue,246.89,Approved
RET201772,ORD1034927,SKU00443,11-02-2025,Quality Issue,460.72,Approved
RET201773,ORD1063624,SKU00332,27-01-2025,Wrong Item,472.99,Approved
RET201774,ORD1077847,SKU00227,06-06-2025,Wrong Item,868.17,Approved
RET201775,ORD1031946,SKU00192,08-06-2025,Missing Item,209.82,Approved
RET201776,ORD1037236,SKU01060,13-02-2025,Quality Issue,291.68,Approved
RET201777,ORD1066934,SKU00502,08-05-2025,Quality Issue,241.95,Approved
RET201778,ORD1079409,SKU01022,29-05-2025,Missing Item,329.39,Approved
RET201779,ORD1025111,SKU00755,12-06-2025,Damaged,915.34,Approved
RET201780,ORD1005922,SKU00211,23-02-2025,Damaged,539.76,Approved
RET201781,ORD1076641,SKU01050,02-03-2025,Wrong Item,214.14,Approved
RET201782,ORD1012165,SKU00949,02-07-2025,Changed Mind,72.47,Rejected
RET201783,ORD1006211,SKU00484,05-03-2025,Damaged,35.46,Approved
RET201784,ORD1022001,SKU00675,03-06-2025,Damaged,322.77,Approved
RET201785,ORD1062079,SKU00161,09-05-2025,Missing Item,134.07,Approved
RET201786,ORD1077923,SKU01090,16-03-2025,Quality Issue,675.02,Approved
RET201787,ORD1029214,SKU00695,06-03-2025,Quality Issue,380.11,Rejected
RET201788,ORD1056334,SKU-99275,20-03-2025,Late Delivery,271.16,Approved
RET201789,ORD1044493,SKU00804,13-01-2025,Quality Issue,134.02,Approved
RET201790,ORD1049349,SKU00691,08-05-2025,Quality Issue,301.17,Approved
RET201791,ORD1050379,SKU01132,23-03-2025,Wrong Item,314.18,Approved
RET201792,ORD1012711,SKU00878,03-03-2025,Quality Issue,208.7,Approved
RET201793,ORD1026933,SKU00972,21-01-2025,Changed Mind,53.19,Approved
RET201794,ORD1016534,SKU00309,19-01-2025,Wrong Item,20.01,Approved
RET201795,ORD1019123,SKU01116,12-03-2025,Wrong Item,197.81,Approved
RET201796,ORD1038273,SKU00354,26-03-2025,Damaged,237.83,Approved
RET201797,ORD1013900,SKU00071,24-03-2025,Late Delivery,341.26,Rejected
RET201798,ORD1034495,SKU00130,03-07-2025,Quality Issue,402.78,Approved
RET201799,ORD1078682,SKU00395,13-04-2025,Damaged,181.57,Approved
RET201800,ORD1059866,SKU00162,25-06-2025,Missing Item,102.87,Approved
RET201801,ORD1001138,SKU00316,06-03-2025,Late Delivery,156.88,Approved
RET201802,ORD1068710,SKU01005,12-02-2025,Damaged,52.54,Approved
RET201803,ORD1072747,SKU00489,25-01-2025,Wrong Item,41.71,Approved
RET201804,ORD1077182,SKU00285,22-02-2025,Damaged,187.93,Approved
RET201805,ORD1026761,SKU00675,01-02-2025,Quality Issue,447.38,Approved
RET201806,ORD1078762,SKU00170,21-03-2025,Damaged,374.46,Approved
RET201807,ORD1016945,SKU00471,22-06-2025,Late Delivery,531.08,Approved
RET201808,ORD1058618,SKU00688,13-04-2025,Wrong Item,367,Approved
RET201809,ORD1010698,SKU00017,01-04-2025,Quality Issue,470.08,Approved
RET201810,ORD1036275,SKU00370,12-05-2025,Damaged,158.7,Rejected
RET201811,ORD1068918,SKU01140,07-01-2025,Quality Issue,347.52,Approved
RET201812,ORD1074162,SKU00869,25-03-2025,Changed Mind,111.29,Approved
RET201813,ORD1060972,SKU00908,17-01-2025,Wrong Item,324.17,Approved
RET201814,ORD1037715,SKU00526,01-06-2025,Late Delivery,173.1,Approved
RET201815,ORD1021874,SKU00558,18-03-2025,Quality Issue,250.36,Approved
RET201816,ORD1058585,SKU00512,19-06-2025,Damaged,895.32,Approved
RET201817,ORD1005639,SKU01001,08-04-2025,Changed Mind,135.84,Approved
RET201818,ORD1074021,SKU00019,16-02-2025,Unknown,696.41,Rejected
RET201819,ORD1017105,SKU00395,27-04-2025,Quality Issue,76.65,Approved
RET201820,ORD1005303,SKU00355,28-06-2025,Wrong Item,512.63,Approved
RET201821,ORD1037379,SKU00556,14-02-2025,Missing Item,127.4,Approved
RET201822,ORD1035462,SKU00373,25-06-2025,Changed Mind,34.37,Approved
RET201823,ORD1073510,SKU00047,19-01-2025,Damaged,1172.92,Approved
RET201824,ORD1029913,SKU00805,25-05-2025,Quality Issue,260.77,Approved
RET201825,ORD1072600,SKU00254,09-04-2025,Missing Item,103.8,Approved
RET201826,ORD1056810,SKU00532,30-04-2025,Damaged,771.68,Approved
RET201827,ORD1049429,SKU01070,07-04-2025,Quality Issue,262.8,Approved
RET201828,ORD1051813,SKU00471,27-01-2025,Damaged,406.63,Approved
RET201829,ORD1025835,SKU00751,01-05-2025,Damaged,110.1,Approved
RET201830,ORD1050839,SKU00828,16-06-2025,Quality Issue,853.12,Approved
RET201831,ORD1030617,SKU00463,11-06-2025,Changed Mind,686.5,Approved
RET201832,ORD1076770,SKU00197,13-03-2025,Quality Issue,425.07,Approved
RET201833,ORD1038091,SKU00461,18-02-2025,Quality Issue,1446.55,Approved
RET201834,ORD1010977,SKU00363,27-02-2025,Quality Issue,94.7,Approved
RET201835,ORD1063380,SKU00116,03-04-2025,Late Delivery,100.87,Rejected
RET201836,ORD1079893,SKU00739,25-01-2025,Wrong Item,90.07,Approved
RET201837,ORD1062002,SKU01049,08-01-2025,Changed Mind,312.45,Approved
RET201838,ORD1053352,SKU01008,09-06-2025,Damaged,265.41,Approved
RET201839,ORD1078967,SKU01162,31-01-2025,Damaged,197.9,Approved
RET201840,ORD1042320,SKU00871,26-03-2025,Quality Issue,126.46,Approved
RET201841,ORD1076623,SKU00734,26-06-2025,Quality Issue,475.73,Rejected
RET201842,ORD1016055,SKU00610,06-03-2025,Changed Mind,750.29,Approved
RET201843,ORD1070100,SKU00436,17-05-2025,Quality Issue,227.71,Rejected
RET201844,ORD1030510,SKU-58861,28-05-2025,Damaged,61.9,Approved
RET201845,ORD1026694,SKU00275,18-02-2025,Wrong Item,58.69,Approved
RET201846,ORD1024383,SKU00995,09-04-2025,Late Delivery,758.79,Approved
RET201847,ORD1074013,SKU01144,07-02-2025,Quality Issue,351.05,Approved
RET201848,ORD1070118,SKU00195,28-01-2025,Quality Issue,810.2,Approved
RET201849,ORD1035734,SKU00255,20-01-2025,Damaged,563.34,Approved
RET201850,ORD1068647,SKU00550,27-04-2025,Quality Issue,239.48,Rejected
RET201851,ORD1056216,SKU01045,10-02-2025,Late Delivery,283.82,Approved
RET201852,ORD1017500,SKU00950,28-03-2025,Damaged,282.74,Approved
RET201853,ORD1026801,SKU00227,14-05-2025,Wrong Item,707.12,Approved
RET201854,ORD1031513,SKU00947,04-03-2025,Wrong Item,211.66,Approved
RET201855,ORD1052361,SKU00914,20-02-2025,Wrong Item,575.99,Approved
RET201856,ORD1059337,SKU00361,15-01-2025,Damaged,121.85,Approved
RET201857,ORD1012508,SKU01026,07-02-2025,Wrong Item,174.74,Approved
RET201858,ORD1033329,SKU00837,13-06-2025,Changed Mind,387.37,Approved
RET201859,ORD1032596,SKU00807,15-01-2025,Late Delivery,191.43,Approved
RET201860,ORD1067151,SKU00245,03-07-2025,Wrong Item,869.2,Approved
RET201861,ORD1033688,SKU00266,09-06-2025,Wrong Item,122.24,Approved
RET201862,ORD1048735,SKU00567,27-02-2025,Quality Issue,275.2,Rejected
RET201863,ORD1040686,SKU00395,26-02-2025,Damaged,194.29,Approved
RET201864,ORD1043869,SKU00946,05-07-2025,Quality Issue,62.7,Approved
RET201865,ORD1047294,SKU00164,13-04-2025,Damaged,198.59,Approved
RET201866,ORD1051805,SKU00335,24-01-2025,Quality Issue,1189.95,Approved
RET201867,ORD1002751,SKU00635,26-06-2025,Missing Item,297.11,Approved
RET201868,ORD1048642,SKU00845,19-02-2025,Quality Issue,364.53,Approved
RET201869,ORD1000905,SKU00531,02-05-2025,Quality Issue,365.87,Rejected
RET201870,ORD1075268,SKU00024,10-07-2025,Late Delivery,315.76,Approved
RET201871,ORD1060592,SKU01019,20-01-2025,Quality Issue,32.14,Approved
RET201872,ORD1026559,SKU00454,16-03-2025,Changed Mind,219.86,Approved
RET201873,ORD1079300,SKU00976,26-06-2025,Late Delivery,641.27,Approved
RET201874,ORD1074615,SKU-85252,26-06-2025,Wrong Item,220.97,Approved
RET201875,ORD1067365,SKU00478,30-03-2025,Late Delivery,950.44,Approved
